1621,deceive,[他]～をだます
1622,bully,[他]～をいじめる
1623,squeeze,[他]（果汁など）を搾る
1624,insert,[他]～を差し込む
1625,detach,[他]（A from B） （A）を（B から）切り離す
1626,withdraw,[他]～を引っ込める
1627,withstand,[他]～に耐える
1628,exert,[他]（力，影響力など）を働かせる
1629,compile,[他]～をまとめる，編集する
1630,browse,[自]拾い読みする
1631,manipulate,[他]～を操作する
1632,implement,[他]（契約，計画など）を実行する
1633,execute,[他]～を遂行する，実行する
1634,host,[他]（大会など）を主催する
1635,mount,[他]～を据え付ける
1636,discharge,[他]～を排出する
1637,drain,[他]～の水を抜く
1638,soak,[他]～を浸す
1639,suspend,[他]～をつるす
1640,extract,[他]～を取り出す，抽出する
1641,summon,[他]～を呼ぶ，召喚する，喚問する
1642,embark,[自]（on ～）（～に）着手する，乗り込む
1643,thrust,[他]～を強く押しつける
1644,penetrate,[他]～に入り込む
1645,intrude,[自]（on～）（～に）立ち入る
1646,evade,[他]～を逃れる
1647,utilize,[他]～を利用する
1648,spin,[自]ぐるぐる回る
1649,plunge,[自]（into ～）（～に）突っ込む
1650,rattle,[自]ガタガタ鳴る
1651,vanish,[自]消える
1652,cease,[他]（to do［doing］）～しなくなる
1653,haste,[名]急ぐこと〈不可算〉
1654,conceal,[他]～を隠す
1655,disguise,[他]～を（偽装して）隠す
1656,coincide,[自]（with ～）（～と）同時に起きる
1657,prevail,[自]（考え，習慣などが）普及している
1658,sustain,[他]（生命など）を維持する，支える
1659,linger,[自]（いつまでも）残る
1660,revive,[自]生き返る，よみがえる
1661,resume,[他]～を再開する
1662,inspect,[他]～を検査する
1663,investigate,[他]（研究班などが）～を調査する
1664,detect,[他]～を探知する，（病気など）を発見する，（うそなど）を見抜く
1665,discern,[他]～を見分ける
1666,expedition,[名]（研究・探求・戦争目的の）探検，遠征
1667,enroll,[自]（in ～）（～に）入学する
1668,discipline,[他]～をしつける
1669,cram,[自]詰め込み勉強をする
1670,faculty,[名]（生まれ持った）能力
1671,tuition,[名]〈米〉授業料
1672,diploma,[名]〈米〉卒業証書
1673,mentor,[他]～を指導する
1674,ethic,[名]（－s）（社会や職業上の）倫理（観）
1675,astronomy,[名]天文学
1676,archaeologist,[名]考古学者
1677,anthropologist,[名]（文化）人類学者
1678,perceive,[他]（A as B）（A）を（B だと）認識する
1679,grasp,[他]～を理解する
1680,conceive,[他]～を思い浮かべる
1681,anticipate,[他]～を予想する
1682,foresee,[他]～を予知する
1683,speculate,[自]推測する
1684,infer,[他]（A from B） （B からA）を推測する
1685,deduce,[他]（A from B） （B からA）を推定する
1686,ponder,[他]～を熟考する
1687,contemplate,[他]～を熟考する
1688,assure,[他]～に保証する，確信させる
1689,assess,[他]～を評価する，査定する
1690,evaluate,[他]～を（正しく）評価する
1691,verify,[他]（事実かどうか）を確かめる，検証する
1692,compromise,[自]（with ～）（～と）妥協する
1693,reconcile,[他]（A with B）（A）を（B と）調和させる，和解させる
1694,alert,[形]油断のない，用心深い
1695,stereotype,[名]固定観念
1696,perspective,[名]（経験などで得られる）視点〈可算〉
1697,prospect,[名]見通し
1698,vow,[名]誓い
1699,intuition,[名]直観
1700,illusion,[名]幻想
1701,criterion,[名]基準
1702,tolerate,[他]～を大目に見る，我慢する
1703,overlook,[他]～を（うっかり）見落とす
1704,grain,[名]穀物
1705,drought,[名]干ばつ
1706,irrigation,[名]灌漑
1707,spectacle,[名]（きわめて印象的な）光景
1708,altitude,[名]標高，高度
1709,catastrophe,[名]大災害，災難
1710,decay,[名]腐敗
1711,erosion,[名]侵食
1712,flame,[名]炎
1713,galaxy,[名]銀河
1714,meteor,[名]流星，隕石
1715,chill,[名]寒気
1716,meadow,[名]草地，牧草地
1717,exploit,[他]（自然の力など）を利用する
1718,contaminate,[他]～を汚染する
1719,erupt,[自]（火山が）噴火する
1720,evaporate,[自]蒸発する
1721,fertile,[形]肥沃な，肥えた
1722,roar,[自]ほえる
1723,inhabit,[他]～に生息している，ある
1724,nurture,[他]～を育てる
1725,owl,[名]フクロウ
1726,instinct,[名]本能
1727,prey,[名]餌食
1728,timber,[名]（主に〈英〉）材木
1729,fabric,[名]布地，織物
1730,textile,[名]織物
1731,weave,[他]～を織る
1732,competent,[形]有能な
1733,optimistic,[形]楽観的な
1734,patriotic,[形]愛国的な
1735,naughty,[形]いたずらな
1736,vigorous,[形]（人，活動が）精力的な
1737,solitary,[形]（人が）孤高の
1738,vulgar,[形]（人，行動が）品がない
1739,skeptical,[形]懐疑的な
1740,haunt,[他]（亡霊，考えなどが）～につきまとう，出没する
1741,obsessed,[形]（with［by］ ～）（～に）取りつかれて，頭が一杯で
1742,intent,[形]（on ～）（～に）没頭した，決心した
1743,indulge,[自]（in ～）（～に）ふける
1744,cling,[自]（to ～）（～に）固執する，しがみつく
1745,flaw,[名]欠陥
1746,defect,[名]欠陥
1747,trait,[名]特性
1748,analogy,[名]類似点，例え
1749,parallel,[名]類似（物）
1750,crucial,[形]重大な
1751,primary,[形]主な，第1 の
1752,integral,[形]不可欠な
1753,vital,[形]不可欠な，きわめて重要な
1754,profound,[形]深い
1755,grim,[形]（状況などが）厳しい
1756,fierce,[形]（競争，嵐などが）激しい
1757,harsh,[形]厳しい
1758,savage,[形]（とても）容赦ない，どう猛な
1759,acute,[形]深刻な
1760,ambiguous,[形]曖昧な
1761,obscure,[形]ぼやけた，わかりにくい
1762,misleading,[形]誤解を招く，紛らわしい
1763,straightforward,[形]（方法などが）わかりやすい
1764,explicit,[形]（発言や文章などが）明確な
1765,sophisticated,[形]（機械，システムが）高度な
1766,ingenious,[形]独創的な
1767,decent,[形]まともな，きちんとした
1768,thrive,[自]（会社などが）好調である，繁栄する
1769,wit,[名]機知，機知に富んだ人
1770,affluent,[形]裕福な
1771,elaborate,[形]手の込んだ，凝った
1772,prompt,[形]迅速な
1773,swift,[形]素早い
1774,mighty,[形]強力な
1775,renowned,[形]有名な
1776,dim,[形]薄暗い
1777,gloomy,[形]薄暗い
1778,barren,[形]不毛な
1779,idle,[形]（仕事がなく）何もしていない
1780,tiresome,[形]退屈な，うんざりする
1781,static,[形]静的な，（経済などで）変化のない，活気のない
1782,clumsy,[形]無器用な
1783,ignorant,[形]無知の
1784,reckless,[形]無謀な
1785,arbitrary,[形]独断的な，勝手な
1786,foul,[形]（味，臭いなどが）不快な
1787,shabby,[形]みすぼらしい，おんぼろの
1788,monotonous,[形]単調な
1789,crude,[形]粗末な，粗野な
1790,fragile,[形]壊れやすい，もろい
1791,vulnerable,[形]傷つきやすい，弱い
1792,rust,[名]さび
1793,plight,[名]窮状，苦境
1794,conventional,[形]従来の，慣習的な
1795,innate,[形]（才能などが）先天的な，生まれつきの
1796,exotic,[形]（動［植］物が）外来の
1797,tame,[形]飼い慣らされた，従順な
1798,solemn,[形]（場所，祝祭が）厳粛な，（音楽が）荘厳な
1799,manifest,[形]明らかな
1800,dense,[形]密集した，（霧などが）濃い
1801,superficial,[形]表面的な
1802,transparent,[形]透明な
1803,consistent,[形]（with ～）矛盾のない，一致している
1804,coherent,[形]一貫している
1805,universal,[形]普遍的な
1806,upright,[副]直立して
1807,underlying,[形]根底にある
1808,spontaneous,[形]自然発生的な
1809,mock,[形]模擬の，見せかけの
1810,liable,[形]（to do）～しがちだ
1811,converse,[名]正反対
1812,preliminary,[形]予備的な，事前の
1813,version,[名]（個人的な）解釈，意見
1814,indigenous,[形]（動［植］物，民族が）固有の
1815,decline,[自]減る，衰退する
1816,multiply,[他]～を増やす
1817,soar,[自]（価格，温度が）急上昇する
1818,accumulate,[他]～を蓄積する
1819,exceed,[他]～を越える
1820,abundant,[形]豊富な
1821,ample,[形]豊富な
1822,gross,[形]総計の
1823,infinite,[形]無限の
1824,sole,[形]唯一の
1825,heap,[名]山
1826,fraction,[名]少量
1827,simultaneous,[形]同時の
1828,medieval,[形]中世の
1829,decade,[名]10年
1830,dawn,[名]夜明け
1831,span,[名]（継続した）期間
1832,expire,[自]期限が切れる
1833,postpone,[他]～を延期する
1834,equip,[他]～を装備させる，備え付ける
1835,transmit,[他]～を送る，伝える
1836,endow,[他]～を授ける
1837,inherit,[他]～を受け継ぐ
1838,retrieve,[他]～を回収する，取り戻す
1839,displace,[他] ～に取って代わる
1840,bond,[名]きずな
1841,ornament,[名]（小さな）飾り，置物
1842,certificate,[名]証明書，免許状，鑑定書
1843,accommodation,[名]（〈米〉－s）宿泊施設
1844,intersection,[名]交差点
1845,pavement,[名]（主に〈英〉）歩道
1846,pedestrian,[名]歩行者
1847,excursion,[名]小旅行，遠足
1848,itinerary,[名]旅程（表）
1849,token,[名]（as a － of）（～の）しるし（として）
1850,detergent,[名]洗剤
1851,purchase,[他]～を購入する
1852,dwell,[自]住む
1853,juvenile,[形]青少年の
1854,adolescent,[名]思春期の若者
1855,initial,[形]最初の
1856,precede,[他]～に先行する
1857,phase,[名]段階
1858,priority,[名]優先（事項）
1859,premise,[名]前提
1860,legend,[名]伝説，言い伝え
1861,masterpiece,[名]傑作
1862,ritual,[名]（宗教的）儀式
1863,worship,[名]崇拝，礼拝
1864,advent,[名]到来
1865,swear,[自]誓う
1866,confess,[自]（to ～）（～を）白状する
1867,verbal,[形]言葉による
1868,oral,[形]口述の
1869,eloquent,[形]雄弁な
1870,linguistic,[形]言語の，言語学の
1871,plot,[名]（小説，演劇などの）筋
1872,draft,[名]下書き，草稿
1873,statement,[名]述べたこと，声明
1874,paradox,[名]逆説
1875,slang,[名]（集合的に）俗語
1876,riddle,[名]なぞなぞ，謎
1877,clarify,[他]～を明らかにする
1878,exhibit,[他]～を展示する
1879,portray,[他]～を描く
1880,attribute,[他]（A to B） （A）を（B）のせいだとする
1881,console,[他]～を慰める
1882,arouse,[他]～を呼び起こす
1883,distract,[他]（注意，意識など）をそらす
1884,plead,[自]（with ～）（～に）懇願する
1885,yearn,[自]切望する
1886,long,[自]（for ～）（～を）切望する
1887,adore,[他]～を熱愛している
1888,utter,[他]（叫び声など）を発する
1889,exclaim,[自]（驚き，怒りなどで）叫ぶ
1890,lament,[他]～を深く悲しむ，嘆く
1891,shed,[他]（涙など）を流す
1892,resent,[他]～に憤慨する
1893,dread,[他]～を恐れる
1894,startle,[他]～を驚かせる
1895,thrill,[他]～をぞくぞく［わくわく］させる
1896,humiliate,[他]～に恥をかかせる
1897,blush,[自]赤面する
1898,frown,[自]（on ～）（～に）眉をひそめる
1899,dismay,[他]～を狼狽させる
1900,bewilder,[他]（通例，受け身）～を当惑させる
1901,perplex,[他]～を困惑させる
1902,disgust,[他]～に嫌悪を抱かせる
1903,despise,[他]～を軽蔑する
1904,furious,[形]激怒した
1905,intimate,[形]親密な
1906,intriguing,[形]興味深い
1907,conscience,[名]良心
1908,self-esteem,[名]自尊心
1909,mercy,[名]慈悲，情け
1910,aspiration,[名]熱望
1911,grief,[名]（人の死などに対する）深い悲しみ
1912,distress,[名]苦しみ，苦難
1913,apprehension,[名]不安
1914,melancholy,[名]憂うつ，ふさぎ込み
1915,contempt,[名]軽蔑
1916,insult,[名]侮辱
1917,nuisance,[名]迷惑（になるもの）
1918,menace,[名]（to ～）（～にとっての）厄介なもの［人］，脅威
1919,verge,[名]瀬戸際，寸前
1920,incentive,[名]励み
1921,outcome,[名]結果
1922,thorough,[形]完全な，徹底的な
1923,adequate,[形]十分な，適切な
1924,overall,[形]全体的な，全面的な
1925,ultimate,[形]究極の，最終の
1926,genuine,[形]（感情が）心からの
1927,radical,[形]根本的な，抜本的な
1928,drastic,[形]抜本的な，思い切った
1929,trivial,[形]ささいな
1930,virtually,[副]事実上
1931,abruptly,[副]不意に，突然
1932,deliberately,[副]故意に
1933,hence,[副]だから，それゆえに
1934,namely,[副]すなわち
1935,whereas,[接]～だが一方
